B7b5no3/A,,,0,,2,0,1,3,3,,1,2,,,,,,,,,
B7b5no3/F,3,,,1,2,4,3,8,,1,2,3,3,,,1,,3,2,0,
B7b5sus2,9,,,1,2,2,1,,,2,,2,2,1,6,2,,2,1,1,
B7b5sus4,,,2,3,2,0,0,7,1,2,1,3,4,1,9,,,1,2,2,4
B7b9,,,2,1,2,1,2,4,4,,4,2,1,,8,,,2,1,3,1
B7b9/D#,,,,1,2,0,2,,,,,,,,,,,,,,
B7b9b13,,,2,1,2,1,3,7,1,,1,2,2,2,,,,,,,
B7b9b13no3,,,2,,2,1,3,7,1,,1,,2,2,,,,,,,
B7b9#11,,,2,1,2,1,1,9,,,1,2,2,3,,,,,,,
B7b9no3,,,2,,2,1,2,5,3,,3,1,,,8,,,2,,3,1
B7b9no3/5,,,2,,2,1,,5,3,,3,1,,,8,,,2,,3,1
B7b9no5,,,2,1,2,1,,5,3,2,3,1,,,8,,,2,1,3,1
B7b9sus4,8,,,2,2,3,1,5,3,,,1,1,1,,,2,,2,1,0
B7b9sus4no5,2,,1,,4,4,4,5,3,,3,1,1,,2,,1,,1,4,
B7#11,,,2,,2,0,1,6,2,,2,3,1,,9,,,1,2,2,3
B7#9,,,2,1,2,3,,7,1,,1,2,1,4,8,,,2,1,3,3
B7#9/D#,,,2,1,2,3,,7,1,,1,2,1,4,8,,,2,1,3,3
B7#9b13,,,2,1,2,3,3,7,1,,1,2,2,4,,,,,,,
B7no3,9,,,1,3,2,,,,2,4,2,,,7,1,3,1,,,
B7no3/5,,,2,,2,,,7,1,,3,,4,,9,,,1,,2,
B7no3/A,,,0,,2,0,2,7,,,1,,1,1,,,,,,,
B7no3/F#,,2,,,2,0,2,4,,,1,1,4,2,,,,,,,
B7no5,,,2,,2,4,,7,1,,1,2,,,4,,,,1,1,2
B7no5/A,4,2,,,1,1,,7,,,1,2,,1,,,,,,,
B7no5/D#,6,,1,2,3,,2,,,,,,,,,,,,,,
B7sus#4,,,2,3,2,,,4,,,,1,3,2,,,,,,,
B7sus2,,,2,4,2,2,2,6,2,,2,1,2,,5,3,,,2,3,1
B7sus2no5,6,2,,2,1,,,9,,,1,,2,1,6,2,,2,1,,
B7sus4,2,,1,3,1,4,1,9,,,1,3,2,4,7,1,3,1,3,1,1
B7sus4no5,2,,1,,3,4,4,4,4,,4,1,2,,2,,1,,1,4,
B9,,,2,1,2,2,2,4,4,,4,3,1,,4,4,,1,3,1,2
B9/A,,,0,1,2,0,2,,,,,,,,,,,,,,
B9/D#,,,,1,2,0,2,,,,,,,,,,,,,,
B9/F#,,2,,1,2,0,2,,,,,,,,,,,,,,
B9b5,,,2,1,2,2,1,,,,,,,,,,,,,,
B9b5no3,,,2,,2,2,1,9,,,1,2,2,1,6,2,,2,1,1,
B9#11,,,2,1,2,2,1,,,2,3,2,2,,6,2,,2,1,1,
B9no5,,,2,1,2,2,,4,4,,4,3,1,,4,4,,,3,1,2
B9no5/A,4,,,4,3,1,4,,,,,,,,,,,,,,
B9no5/D#,9,3,,1,,2,1,6,,1,2,1,,2,,,,,,,
B9sus4,9,,,1,1,2,1,5,3,,3,2,1,1,,,2,2,2,2,0
Baddb13,,,2,4,0,0,3,2,,1,,3,3,2,7,1,,3,2,2,
Baddb9,2,,1,3,4,3,1,7,,,3,2,1,2,,,,,,,
Baddb9no3,2,,1,3,4,,,7,1,3,4,,,,,,,,,,
Baddb9no3/5,,,2,,,1,,,,,,,,,,,,,,,
Baddb9no5,2,,1,,4,3,,,,,,,,,,,,,,,
Badd#11,,,2,3,4,4,2,6,,,4,3,1,2,,,,,,,
Badd#9,,,2,1,4,3,,,,,,,,,,,,,,,
Badd#9/D#,,,,1,4,3,,6,,1,,2,2,2,,,,1,4,3,2
Badd#9/F#,,2,,1,4,3,,8,,2,2,1,,3,4,,,1,4,1,4
Badd#9no5,6,2,1,,2,,,,,2,1,,3,,8,,,2,1,,3
Badd#9no5/D#,6,,1,4,2,,,,,,1,4,3,,10,,,4,,3,1
Badd9,7,,,3,2,1,3,,,2,1,,2,2,,,,,,,
Badd9/D#,,,,1,4,2,,6,,1,4,1,2,,4,,3,1,3,1,4
Badd9/F#,,2,2,1,,2,,4,,,1,3,1,4,,,,,,,
Badd9no3/5,,,2,,4,2,,,,,,,,,,,,,,,
Badd9no5,,,2,1,,2,,,,,,,,,,,,,,,
Badd9no5/D#,9,3,,1,,,1,6,,1,,1,,2,,,,,,,
Baug,,,2,1,0,0,3,2,,1,4,3,3,,7,1,,3,2,2,
Baug7,9,,,1,4,2,3,2,,1,4,1,3,,,,,,,,
Baug7/D#,,,,1,2,0,3,,,,,,,,,,,,,,
Baug7#9,,,2,1,2,3,3,7,1,,1,2,2,4,,,,,,,
Baug9,6,2,1,2,1,3,,,,2,1,2,2,3,,,,,,,
Baug9/D#,,,,1,2,0,3,,,,,,,,,,,,,,
Baugaddb9,8,,,2,1,1,1,2,,1,,4,3,2,,,2,1,0,1,
Baugadd#9,,,2,1,0,3,,,,,,,,,,,,,,,
Baugmaj7,9,,,1,4,3,3,,,2,,3,4,3,6,2,,,3,3,1
Baugmaj7/F##,4,,,2,1,1,3,8,,3,2,1,4,,,3,2,1,3,,
Bdim,,,2,3,4,3,,,,,,,,,,,,,,,
Bdim/D,,,,0,4,3,1,,,,0,,0,1,,,,,,,
Bdim/F,,,,3,4,3,,,,,,,,,,,,,,,
Bdim7,,,2,3,1,3,,,,,,,,,,,,,,,
Bdim7/D,,,,0,1,0,1,,,,,,,,,,,,,,
Bdim7/F,,,,3,4,3,4,,,,,,,,,,,,,,
Bdim7add11,,,2,2,1,3,1,6,2,2,1,2,1,,,,,,,,
Bdimadd11,5,3,4,,3,1,,,,,,,,,,,,,,,
Bdimadd11/D,,,,0,4,3,1,,,,,,,,,,,,,,
Bdimadd11/F,,,,3,4,3,0,,,,,,,,,,,,,,
Bdimmaj7,9,,,1,2,3,2,,,2,3,3,3,,6,2,,,2,1,1
Bm,,,2,4,4,3,2,7,1,3,3,1,1,1,9,,,1,3,4,2
Bm/D,,,,0,4,3,2,7,4,3,3,1,1,1,10,,,3,2,3,1
Bm/F#,,,,4,4,3,2,7,,3,3,1,1,1,9,,1,1,3,4,2
Bm11,,,2,0,2,2,0,,,2,2,2,3,2,5,3,1,3,2,1,1
Bm11/A,5,,,3,3,1,3,,,0,0,2,0,0,,,,,,,
Bm11/D,5,,1,3,3,1,3,9,2,1,1,1,2,2,,,,0,2,0,0
Bm11/F#,9,,1,1,1,2,2,,2,2,2,2,3,2,,2,2,0,2,0,0
Bm11b5,,,2,2,2,3,1,6,2,2,2,2,1,,,,,,,,
Bm11no5,5,3,,3,3,1,1,,,2,0,2,2,0,7,1,1,1,1,4,3
Bm11no5/D,,,,0,2,0,0,9,2,,1,1,2,2,,,,,,,
Bm13,,,2,4,2,3,4,7,1,3,1,1,3,1,5,3,,2,3,,1
Bm6,,,2,,4,3,4,7,1,3,3,1,3,1,9,,,1,3,1,2
Bm6/9,,,2,0,1,2,2,7,,,3,1,3,3,,,,,,,
Bm6/F#,,,,4,4,3,4,7,,3,3,1,3,1,,,,,,,
Bm7,,,2,4,2,3,2,7,1,3,1,1,1,1,9,,,1,3,2,2
Bm7/A,,,0,4,4,3,2,7,,,1,1,1,1,10,,3,,2,3,1
Bm7/D,4,,2,1,1,,2,7,4,3,1,1,1,1,,,,,,,
Bm7/F#,3,,,2,2,1,3,7,,3,1,1,1,1,9,,1,1,3,2,2
Bm7b5,,,2,0,2,3,1,,,2,3,2,3,,9,,,1,2,2,2
Bm7b5/A,,,0,0,2,0,1,3,3,,1,2,1,,,,0,0,4,3,1
Bm7b5/F,,1,0,0,2,0,,3,,,1,2,1,3,7,,2,1,1,4,1
Bm7b5b9,,,2,0,2,1,1,,,,,,,,,,,,,,
Bm7b5add11,,,2,2,2,3,1,6,2,2,2,2,1,,,,,,,,
Bm7b9,,,2,0,2,1,2,7,1,3,1,1,1,2,,,,,,,
Bm7b9no5,,,2,0,2,1,,7,,,3,1,4,2,,,,,,,
Bm7add11,5,3,1,3,3,1,1,,,2,2,2,3,2,,,2,0,2,0,0
Bm7add11/A,5,,,3,3,1,3,,,0,0,2,0,0,,,,,,,
Bm7add11/D,5,,1,3,3,1,3,9,2,1,1,1,2,2,,,,0,2,0,0
Bm7add11/F#,9,,1,1,1,2,2,,2,2,2,2,3,2,,2,2,0,2,0,0
Bm7add11no5,5,3,1,3,3,1,1,,,2,0,2,0,0,9,,,1,1,2,2
Bm7add11no5/D,,,,0,2,0,0,9,2,,1,1,2,2,,,,,,,
Bm7no5,,,2,0,2,,,9,,,1,,2,2,,,2,,2,3,
Bm7no5/A,,,0,,4,3,,,,,,,,,,,,,,,
Bm7no5/D,,,,0,2,0,,,,,,,,,,,,,,,
Bm7sus4,2,,1,3,1,4,1,,,,,,,,,,,,,,
Bm7sus4/A,4,2,,1,1,2,2,,,0,2,2,0,2,,,,,,,
Bm7sus4/F#,2,1,1,3,1,4,1,,,,,,,,,,,,,,
Bm7sus4no5,2,,1,,3,4,4,4,4,,4,1,2,,2,,1,,1,4,
Bm9,,,2,0,2,2,,7,1,3,1,1,1,3,7,,,3,1,4,3
Bm9/A,,,0,4,4,3,2,7,,,1,1,1,1,10,,3,,2,3,1
Bm9/D,9,2,1,1,3,2,1,5,,1,3,2,3,3,,,,,,,
Bm9/F#,,,2,0,2,2,,7,1,3,1,1,1,3,7,,,3,1,4,3
Bm9b5,,,2,0,2,2,1,,,,,,,,9,,,1,2,2,2
Bm9no5,,,2,0,2,2,,7,,,3,1,4,3,,,,,,,
Bmaddb9,7,,,3,1,1,2,2,,1,3,4,2,,,,,,,,
Bmaddb9no5,,,2,0,,1,,2,,1,,4,2,,7,,,3,1,,2
Bmadd11,,,2,2,4,3,2,5,3,,,3,1,3,7,,,3,3,1,4
Bmadd11/D,11,,,2,1,2,2,4,,2,1,1,2,,9,2,1,1,1,,
Bmadd11/F#,,2,2,2,4,3,2,9,,1,1,1,4,2,,,,,,,
Bmadd11no5,,,2,,,3,0,5,3,,,3,1,3,9,,,1,1,,2
Bmadd11no5/D,4,,2,,1,2,,,,,0,,0,0,,,,,,,
Bmadd9,7,1,3,3,1,1,3,,,2,0,4,2,,7,,,3,1,1,3
Bmadd9/D,9,,,4,3,4,1,,,,0,4,2,2,,,,,,,
Bmadd9/F#,2,1,4,3,3,1,1,,,,,,,,,,,,,,
Bmadd9no5,,,2,0,,2,,,,2,0,4,2,,7,,,3,1,,3
Bmadd9no5/D,2,,4,,3,1,,5,,1,,2,,3,,,,0,4,2,
Bmaj13,,,2,,3,4,4,6,2,,,3,4,1,,,2,,3,4,4
Bmaj13/D#,6,,1,3,1,4,2,,,,,,,,,,,,,,
Bmaj13/F#,,2,2,4,3,4,2,6,,4,4,3,,1,,,,,,,
Bmaj13#11,,,2,3,3,4,4,7,1,2,2,2,3,3,,,,,,,
Bmaj13no3,7,1,,2,,3,,,,2,,3,,4,6,,,4,,4,1
Bmaj13sus2,6,2,,3,1,4,,,,2,4,3,2,4,6,,,4,1,4,1
Bmaj13sus2/4,7,1,1,2,3,3,1,11,,4,4,3,1,,,,,,,,
Bmaj13sus4,7,1,1,2,3,3,1,11,,4,4,3,1,,,,,,,,
Bmaj7,,,2,4,3,4,2,6,,,4,3,2,1,7,1,3,2,2,1,
Bmaj7/A#,,,1,1,,0,2,7,,,2,2,1,1,,,,,,,
Bmaj7/D#,,,,1,3,0,2,6,,1,4,3,2,1,,,,,,,
Bmaj7/F#,,2,2,4,3,4,2,6,,4,4,3,,1,,,,,,,
Bmaj7#11,,,2,,3,4,1,,,,,,,,,,,,,,
Bmaj7#11/A#,,,1,3,4,4,,6,,,3,3,1,2,,,,,,,
Bmaj7#11/D#,9,3,,1,2,3,,4,,3,,1,3,3,,,,,,,
Bmaj7#11/F#,6,,4,4,3,1,1,,2,2,1,3,,1,,,,,,,
Bmaj7no3,7,1,,2,,1,,,,2,4,3,,,9,,,1,3,3,
Bmaj7no3/5,,,2,,3,,,6,2,,,,,1,,,,,,,
Bmaj7no3/5/A#,,,1,,4,,,,,,,,,,,,,,,,
Bmaj7no3/A#,7,,,2,,1,1,,,1,4,4,,,,,,,,,
Bmaj7no3/F#,9,,1,1,3,3,,,2,2,4,3,,,,,,,,,
Bmaj7no5,,,2,,3,4,,,,,,,,,,,,,,,
Bmaj7no5/A#,,,1,1,,0,,7,,,2,2,,1,4,3,3,,1,1,
Bmaj7no5/D#,,,,1,3,0,,6,,1,4,3,,1,4,,3,,1,1,3
Bmaj7sus#4,,,2,3,3,0,,6,2,,,,1,1,,,,,,,
Bmaj7sus#4/A#,,,1,3,4,,,7,,,2,4,1,1,6,1,3,4,,,
Bmaj7sus2,6,,,4,1,2,1,,,2,4,3,2,2,9,,,1,3,3,1
Bmaj7sus2/F#,6,,4,4,1,2,1,,2,2,4,3,2,2,9,,1,1,3,3,1
Bmaj7sus2no5,,,2,,3,2,,6,2,,,1,,1,,,,,,,
Bmaj7sus2no5/A#,,,1,,4,2,,,,,,,,,,,,,,,
Bmaj7sus4,9,,,1,3,3,4,2,,1,3,2,4,1,6,,,4,4,2,1
Bmaj7sus4/F#,9,,1,1,3,3,4,2,1,1,3,2,4,1,7,,3,2,3,1,1
Bmaj7sus4no5,9,,,1,,3,4,2,,1,,2,4,,7,1,,2,3,,
Bmaj9,,,2,1,3,2,,7,1,,2,2,1,3,4,4,,1,3,1,3
Bmaj9/A#,,,1,1,,0,2,7,,,2,2,1,1,,,,,,,
Bmaj9/D#,,,,1,3,0,2,6,,1,4,3,2,1,,,,,,,
Bmaj9/F#,,2,2,4,3,4,2,6,,4,4,3,,1,,,,,,,
Bmaj9#11,6,2,1,3,1,1,,,,2,1,3,2,1,,,,,,,
Bmaj9no5,,,2,1,3,2,,,,,,,,,,,,,,,
Bmaj9no5/A#,,,1,1,,0,,7,,,2,2,,1,4,3,3,,1,1,
Bmaj9no5/D#,,,,1,3,0,,6,,1,4,3,,1,4,,3,,1,1,3
Bmaj9sus4,,,2,2,3,2,2,7,1,,2,3,1,3,9,,,1,1,3,1
Bmaj9sus4/F#,9,,1,1,1,3,1,,2,2,2,3,2,2,,,,,,,
Bmaj9sus4no5,,,2,2,3,2,,7,1,,2,3,,3,9,,,1,1,3,1
Bmmaj11,7,1,1,2,1,1,3,,,2,2,3,3,2,9,,,1,1,3,2
Bmmaj13,,,2,,3,3,4,6,,,4,2,4,1,6,2,,1,2,2,1
Bmmaj7,,,2,4,3,3,2,9,,,1,3,3,2,6,2,,,2,2,1
Bmmaj7/A#,7,,,2,1,1,1,,,1,,4,3,2,,,,,,,
Bmmaj7/D,,,,0,3,0,2,4,,2,1,1,,3,4,,2,1,1,4,3
Bmmaj7/F#,9,,1,1,3,3,2,7,,3,2,1,1,1,,2,2,4,3,3,2
Bmmaj7no5,,,2,,3,3,,9,,,1,,3,2,6,2,,,2,,1
Bmmaj7no5/A#,7,,,2,1,,1,,,1,,4,3,,,,,,,,
Bmmaj7no5/D,,,,0,3,0,,4,,2,,1,,3,,,,,,,
Bmmaj9,,,2,0,3,2,,7,1,,2,1,1,3,,,,,,,
Bmmaj9/A#,11,,3,2,1,4,,4,3,2,1,3,,,7,,,2,1,1,3
Bmmaj9no5,5,3,1,4,2,,,,,2,0,3,2,,,,,,,,
Bmmaj9no5/A#,5,2,1,,2,,,,,1,0,,2,,7,,,2,1,,3
Bmno5,,,2,,4,3,,7,1,,,1,,1,9,,,1,,4,2
Bmno5/D,7,4,,3,1,,1,4,,2,,1,,,,,,0,,0,
Bmsus2,,,2,4,4,2,2,6,2,,,1,2,2,9,,,1,3,4,1
Bmsus2/4,7,,,3,3,1,3,,,2,,,2,0,,,,,,,
Bmsus2/4no5,9,,,1,1,,1,,,2,,,2,0,,,2,2,,2,
Bmsus4,2,,1,3,3,4,1,,,,,,,,,,,,,,
Bmsus4/F#,2,,,3,3,4,1,,,,,,,,,,,,,,
Bno5,,,2,,4,4,,7,1,,3,2,,,,,,,,,
Bno5/D#,,,,1,,0,,6,,1,,3,,2,4,,3,,1,1,
Bsus#4,,,2,3,,,2,7,1,3,3,4,1,1,,,,,,,
Bsus#4/F#,7,,3,3,4,1,1,4,,,1,1,3,,,2,,,,0,1
Bsus2,9,,,1,3,4,1,,,2,4,4,2,2,6,2,,,1,2,2
Bsus2/4,,,2,2,4,2,2,,,,,,,,,,,,,,
Bsus2/4no5,,,2,2,4,2,,5,3,,,2,1,3,,,,,,,
Bsus2no5,9,,,1,,4,1,,,2,,4,2,,6,2,,,1,,2
Bsus4,2,,1,3,3,4,1,7,1,3,3,3,1,1,9,,,1,3,4,4
Bsus4/F#,2,,,3,3,4,1,7,,3,3,3,1,1,9,,1,1,3,4,4
Bsus4addb9,2,,1,3,4,4,1,7,,,3,3,1,2,,,,,,,
Bsus4no5,2,,1,,3,4,,7,1,,3,3,,1,9,,,1,,4,4
C,,,3,2,0,1,0,3,,1,3,3,3,1,8,1,3,3,2,1,1
C(b5),3,,1,2,3,3,,7,,,4,3,1,2,7,2,,4,3,1,
C(b5)/E,,,,2,,1,2,7,,1,4,3,1,2,7,,1,4,3,1,
C(b5)/Gb,4,,,1,2,2,,7,,3,4,3,1,,,,,,,,
C(b5)addb9,7,2,,,3,1,3,3,,1,2,4,3,,7,,,4,3,1,3
C(b5)no3,3,,1,2,3,,,,,3,,,1,2,5,,,,1,3,4
C/E,,,,2,0,1,0,7,,1,,3,2,2,,,,,,,
C/G,,3,3,2,0,1,0,3,1,1,3,3,3,1,8,,3,3,2,1,1
Cb,,,2,4,4,4,2,7,1,3,3,2,1,1,,,,,,,
Cb(b5),,,2,3,4,4,,6,,,4,3,1,2,6,2,,4,3,1,
Cb(b5)/Eb,6,,1,4,3,1,2,6,,1,4,3,1,,,,,,,,
Cb(b5)/Gbb,,,,3,4,4,,6,,3,4,3,1,,,,,,,,
Cb(b5)addb9,6,2,,,3,1,3,2,,1,2,4,3,,6,,,4,3,1,3
Cb(b5)no3,4,4,,,1,3,,7,1,2,3,,,,,,2,3,4,,
Cb/Eb,,,,1,,0,2,6,,1,,3,2,2,,,,,,,
Cb/Gb,,2,2,4,4,4,2,7,,3,3,2,1,1,4,,,1,1,1,4
Cb1,,,2,,,,,7,1,,,,,,,,,,4,,
Cb13,,,2,4,2,4,4,7,1,,1,2,3,3,,,,,,,
Cb13/Bbb,4,2,,,1,1,1,7,,,1,2,3,1,,,,,,,
Cb13/Eb,4,,3,4,1,1,1,9,3,4,1,3,1,1,,,,,,,
Cb13b9,,,2,1,2,1,4,4,4,,4,2,1,1,7,1,,1,2,3,2
Cb13b9sus4,4,4,,4,2,2,1,,,2,2,2,1,4,7,1,,1,3,3,2
Cb13#11,,,2,3,2,4,4,7,1,2,1,2,3,3,,,,,,,
Cb13no3,,,2,4,2,2,4,6,2,,2,1,4,,,,,,,,
Cb13sus2,,,2,4,2,2,4,,,,,,,,,,,,,,
Cb13sus2/4,,,2,2,2,2,4,7,1,1,1,3,3,3,,,,,,,
Cb13sus4,,,2,2,2,2,4,7,1,1,1,3,3,,,,,,,,
Cb5,,,2,4,4,,,7,1,3,3,,,,9,,,1,3,4,
Cb5/Gb,,,,4,4,,,9,,1,1,,,,9,,1,1,3,4,
Cb6,,,2,1,1,0,2,6,2,,1,3,2,,9,,,1,3,1,3
Cb6/9,,,2,1,1,2,,7,1,,,2,3,3,6,2,,1,1,2,
Cb6/9/Eb,6,,1,1,1,2,2,,,,,,,,,,,,,,
Cb6/9#11,,,2,1,1,2,1,6,2,1,1,1,1,,,,,,,,
Cb6/9no3,,,2,,1,2,2,6,2,,1,1,2,4,6,2,,1,1,2,
Cb6/Gb,,2,,1,1,0,2,,,,4,4,4,4,9,,1,1,3,1,3
Cb6b9,4,4,,3,2,1,,,,2,1,1,1,2,8,,,2,1,2,1
Cb6#11,,,2,1,1,,1,6,2,1,1,,1,,,,,,,,
Cb6no3,,,2,,1,0,2,9,,,1,3,1,,4,4,,3,1,4,
Cb6sus2,,,2,,1,2,,7,1,,,,3,3,6,2,,1,1,2,
Cb7,,,2,1,2,0,2,7,1,3,1,2,1,1,,,,,,,
Cb7/Bbb,,,0,1,2,0,2,,,,,,,,,,,,,,
Cb7/Eb,,,,1,2,0,2,4,,3,1,1,1,2,,,,,,,
Cb7/Gb,,2,,1,2,0,2,,,,,,,,,,,,,,
Cb7b13,,,2,4,2,4,3,7,1,3,1,2,2,1,,,,,,,
Cb7b5,,,2,,2,0,1,6,2,,2,3,1,,9,,,1,2,2,3
Cb7b5/Bbb,6,,,2,3,1,2,,,,,,,,,,,,,,
Cb7b5/Eb,6,,1,2,3,1,2,,,,,,,,,,,,,,
Cb7b5/Gbb,,1,,1,2,0,,8,,1,2,1,3,,,,,,,,
Cb7b5b9,,,2,1,2,1,1,5,3,,,1,2,1,5,3,,3,1,2,
Cb7b5b9/Gbb,,1,2,1,2,1,1,,,,,,,,,,,,,,
Cb7b5b9no3,,,2,,2,1,1,5,3,,,1,2,1,5,3,,3,1,2,
Cb7b5b9sus4,7,1,2,1,3,,2,,,2,3,2,1,0,5,3,4,3,1,1,1
Cb7b5#9,,,2,1,2,3,1,6,2,1,2,2,1,,,,,,,,
Cb7b5no3,,,2,,2,0,1,6,2,,2,,1,,9,,,1,2,2,
Cb7b5no3/Bbb,,,0,,2,0,1,3,3,,1,2,,,,,,,,,
Cb7b5no3/Gbb,3,,,1,2,4,3,8,,1,2,3,3,,,1,,3,2,0,
Cb7b5sus2,9,,,1,2,2,1,,,2,,2,2,1,6,2,,2,1,1,
Cb7b5sus4,,,2,3,2,0,0,7,1,2,1,3,4,1,9,,,1,2,2,4
Cb7b9,,,2,1,2,1,2,4,4,,4,2,1,,8,,,2,1,3,1
Cb7b9/Eb,,,,1,2,0,2,6,,1,2,,2,2,,,,,,,
Cb7b9b13,,,2,1,2,1,3,7,1,,1,2,2,2,,,,,,,
Cb7b9b13no3,,,2,,2,1,3,7,1,,1,,2,2,,,,,,,
Cb7b9#11,,,2,1,2,1,1,9,,,1,2,2,3,,,,,,,
Cb7b9no3,,,2,,2,1,2,5,3,,3,1,,,8,,,2,,3,1
Cb7b9no3/5,,,2,,2,1,,5,3,,3,1,,,8,,,2,,3,1
Cb7b9no5,,,2,1,2,1,,5,3,2,3,1,,,8,,,2,1,3,1
Cb7b9sus4,8,,,2,2,3,1,5,3,,,1,1,1,,,2,,2,1,0
Cb7b9sus4no5,2,,1,,4,4,4,5,3,,3,1,1,,2,,1,,1,4,
Cb7#11,,,2,,2,0,1,6,2,,2,3,1,,9,,,1,2,2,3
Cb7#9,,,2,1,2,3,,7,1,,1,2,1,4,8,,,2,1,3,3
Cb7#9/Eb,,,2,1,2,3,,7,1,,1,2,1,4,8,,,2,1,3,3
Cb7#9b13,,,2,1,2,3,3,7,1,,1,2,2,4,,,,,,,
Cb7no3,9,,,1,3,2,,,,2,4,2,,,7,1,3,1,,,
Cb7no3/5,,,2,,2,,,7,1,,3,,4,,9,,,1,,2,
Cb7no3/Bbb,,,0,,2,0,2,7,,,1,,1,1,,,,,,,
Cb7no3/Gb,,2,,,2,0,2,4,,,1,1,4,2,,,,,,,
Cb7no5,,,2,,2,4,,7,1,,1,2,,,4,,,,1,1,2
Cb7no5/Bbb,4,2,,,1,1,,7,,,1,2,,1,,,,,,,
Cb7no5/Eb,6,,1,2,3,,2,,,,,,,,,,,,,,
Cb7sus#4,,,2,3,2,,,,,,,,,,,,,,,,
Cb7sus2,,,2,4,2,2,2,6,2,,2,1,2,,5,3,,,2,3,1
Cb7sus2no5,6,2,,2,1,,,9,,,1,,2,1,6,2,,2,1,,
Cb7sus4,2,,1,3,1,4,1,9,,,1,3,2,4,7,1,3,1,3,1,1
Cb7sus4no5,2,,1,,3,4,4,4,4,,4,1,2,,2,,1,,1,4,
Cb9,,,2,1,2,2,2,4,4,,4,3,1,,4,4,,1,3,1,2
Cb9/Bbb,,,0,1,2,0,2,,,,,,,,,,,,,,
Cb9/Eb,,,,1,2,0,2,,,,,,,,,,,,,,
Cb9/Gb,,2,,1,2,0,2,,,,,,,,,,,,,,
Cb9b5,,,2,1,2,2,1,,,,,,,,,,,,,,
Cb9b5no3,,,2,,2,2,1,9,,,1,2,2,1,6,2,,2,1,1,
Cb9#11,,,2,1,2,2,1,,,2,3,2,2,,6,2,,2,1,1,
Cb9no5,,,2,1,2,2,,4,4,,4,3,1,,4,4,,,3,1,2
Cb9no5/Bbb,4,,,4,3,1,4,,,,,,,,,,,,,,
Cb9no5/Eb,9,3,,1,,2,1,6,,1,2,1,,2,,,,,,,
Cb9sus4,9,,,1,1,2,1,5,3,,3,2,1,1,,,2,2,2,2,0
Cbaddb13,,,2,4,0,0,3,2,,1,,3,3,2,7,1,,3,2,2,
Cbaddb9,2,,1,3,4,3,1,7,,,3,2,1,2,,,,,,,
Cbaddb9no3,2,,1,3,4,,,7,1,3,4,,,,,,,,,,
Cbaddb9no3/5,,,2,,,1,,,,,,,,,,,,,,,
Cbaddb9no5,2,,1,,4,3,,,,,,,,,,,,,,,
Cbadd#11,,,2,3,4,4,2,6,,,4,3,1,2,,,,,,,
Cbadd#9,,,2,1,4,3,,,,,,,,,,,,,,,
Cbadd#9/Eb,,,,1,4,3,,6,,1,,2,2,2,,,,1,4,3,2
Cbadd#9/Gb,,2,,1,4,3,,8,,2,2,1,,3,4,,,1,4,1,4
Cbadd#9no5,6,2,1,,2,,,,,2,1,,3,,8,,,2,1,,3
Cbadd#9no5/Eb,6,,1,4,2,,,,,,1,4,3,,10,,,4,,3,1
Cbadd9,7,,,3,2,1,3,,,2,1,,2,2,,,,,,,
Cbadd9/Eb,,,,1,4,2,,6,,1,4,1,2,,4,,3,1,3,1,4
Cbadd9/Gb,,2,2,1,,2,,4,,,1,3,1,4,,,,,,,
Cbadd9no3/5,,,2,,4,2,,,,,,,,,,,,,,,
Cbadd9no5,,,2,1,,2,,,,,,,,,,,,,,,
Cbadd9no5/Eb,9,3,,1,,,1,6,,1,,1,,2,,,,,,,
Cbaug,,,2,1,0,0,3,2,,1,4,3,3,,7,1,,3,2,2,
Cbaug7,9,,,1,4,2,3,2,,1,4,1,3,,,,,,,,
Cbaug7/Eb,,,,1,2,0,3,,,,,,,,,,,,,,
Cbaug7#9,,,2,1,2,3,3,7,1,,1,2,2,4,,,,,,,
Cbaug9,6,2,1,2,1,3,,,,2,1,2,2,3,,,,,,,
Cbaug9/Eb,,,,1,2,0,3,,,,,,,,,,,,,,
Cbaugaddb9,8,,,2,1,1,1,2,,1,,4,3,2,,,2,1,0,1,
Cbaugadd#9,,,2,1,0,3,,,,,,,,,,,,,,,
Cbaugmaj7,9,,,1,4,3,3,,,2,,3,4,3,6,2,,,3,3,1
Cbaugmaj7/G,4,,,2,1,1,3,8,,3,2,1,4,,,3,2,1,3,,
Cbdim,,,2,3,4,3,,,,,,,,,,,,,,,
Cbdim/Ebb,,,,0,4,3,1,,,,0,,0,1,,,,,,,
Cbdim/Gbb,,,,3,4,3,,,,,,,,,,,,,,,
Cbdim7,,,2,3,1,3,,,,,,,,,,,,,,,
Cbdim7/Ebb,,,,0,1,0,1,,,,,,,,,,,,,,
Cbdim7/Gbb,,,,3,4,3,4,,,,,,,,,,,,,,
Cbdim7add11,,,2,2,1,3,1,6,2,2,1,2,1,,,,,,,,
Cbdimadd11,5,3,4,,3,1,,,,,,,,,,,,,,,
Cbdimadd11/Ebb,,,,0,4,3,1,,,,,,,,,,,,,,
Cbdimadd11/Gbb,,,,3,4,3,0,,,,,,,,,,,,,,
Cbdimmaj7,9,,,1,2,3,2,,,2,3,3,3,,6,2,,,2,1,1
Cbm,,,2,4,4,3,2,7,1,3,3,1,1,1,9,,,1,3,4,2
